"Zone_Number","Status_Description","KerbsideID","latitude","longitude","year","month","day","hour","timeminute","second","wday","is_weekend","RoadSegmentID","RoadSegmentDescription","OnStreet","StreetFrom","StreetTo","status"
7527,"Unoccupied","63125",-37.8162796756659,144.959901515309,2025,8,9,0,2,12,"Sat",TRUE,20101,"Little Collins Street between Queen Street and William Street","Little Collins Street","Queen Street","William Street",0
7197,"Unoccupied","20916",-37.8204826753021,144.945436323809,2025,8,9,0,2,5,"Sat",TRUE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",0
7160,"Present","15024",-37.8138429913418,144.941124769037,2025,8,9,0,1,58,"Sat",TRUE,22779,"Saint Mangos Lane between Docklands Drive and Caravel Lane","Saint Mangos Lane","Docklands Drive","Caravel Lane",1
7339,"Unoccupied","63962",-37.8155832830028,144.958838701892,2025,8,9,0,1,54,"Sat",TRUE,20086,"Bourke Street between Queen Street and William Street","Bourke Street","Queen Street","William Street",0
7728,"Unoccupied","12029",-37.798338082915,144.953043433192,2025,8,9,0,1,52,"Sat",TRUE,21182,"Flemington Road between Villiers Street and Harcourt Street","Flemington Road","Villiers Street","Harcourt Street",0
7226,"Unoccupied","23383",-37.8130625745278,144.94064145203,2025,8,9,0,1,50,"Sat",TRUE,23267,"Saint Mangos Lane North between Docklands Drive and Little Docklands Drive","Saint Mangos Lane North","Docklands Drive","Little Docklands Drive",0
7452,"Present","60230",-37.8172590316809,144.967802887098,2025,8,9,0,1,49,"Sat",TRUE,20212,"Flinders Street between Russell Street and Swanston Street","Flinders Street","Russell Street","Swanston Street",1
7320,"Present","63545",-37.8123601277897,144.969896326403,2025,8,9,0,1,44,"Sat",TRUE,20078,"Bourke Street between Exhibition Street and Russell Street","Bourke Street","Exhibition Street","Russell Street",1
7514,"Present","64570",-37.8130688195349,144.963452795098,2025,8,9,0,1,41,"Sat",TRUE,20055,"Little Bourke Street between Swanston Street and Elizabeth Street","Little Bourke Street","Swanston Street","Elizabeth Street",1
7612,"Unoccupied","54419",-37.8133697311951,144.96007705373,2025,8,9,0,1,40,"Sat",TRUE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",0
7359,"Present","61912",-37.8148583618696,144.968429990362,2025,8,9,0,1,37,"Sat",TRUE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7258,"Unoccupied","23023",-37.8108400694266,144.978272739674,2025,8,9,0,1,33,"Sat",TRUE,21850,"Lansdowne Street between Cathedral Place and Albert Street","Lansdowne Street","Cathedral Place","Albert Street",0
7190,"Present","62065",-37.8161540803378,144.964552250516,2025,8,9,0,1,32,"Sat",TRUE,20112,"Collins Street between Swanston Street and Elizabeth Street","Collins Street","Swanston Street","Elizabeth Street",1
7592,"Unoccupied","53929",-37.8183771790848,144.962250705064,2025,8,9,0,1,17,"Sat",TRUE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",0
7167,"Unoccupied","17500",-37.8202014704135,144.942231688118,2025,8,9,0,1,16,"Sat",TRUE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",0
7612,"Present","54416",-37.8135427436851,144.960156036756,2025,8,9,0,1,12,"Sat",TRUE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",1
7532,"Unoccupied","63213",-37.8167411868241,144.958128078073,2025,8,9,0,1,5,"Sat",TRUE,20103,"Little Collins Street between William Street and King Street","Little Collins Street","William Street","King Street",0
7344,"Present","62213",-37.8170686662318,144.960840679567,2025,8,9,0,1,2,"Sat",TRUE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7538,"Unoccupied","64214",-37.8104665011441,144.972172296025,2025,8,9,0,1,1,"Sat",TRUE,20049,"Little Bourke Street between Spring Street and Exhibition Street","Little Bourke Street","Spring Street","Exhibition Street",0
7705,"Present","55318",-37.8110337524383,144.957431586573,2025,8,9,0,0,59,"Sat",TRUE,21521,"Wills Street between La Trobe Street and A'Beckett Street","Wills Street","La Trobe Street","A'Beckett Street",1
7365,"Unoccupied","62332",-37.8181740333503,144.956994003488,2025,8,9,0,0,59,"Sat",TRUE,20118,"Collins Street between William Street and King Street","Collins Street","William Street","King Street",0
7356,"Unoccupied","61941",-37.8149490016473,144.968675360348,2025,8,9,0,0,42,"Sat",TRUE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",0
7725,"Unoccupied","9590",-37.8036314610405,144.949617186068,2025,8,9,0,0,41,"Sat",TRUE,20992,"Errol Street between Victoria Street and Queensberry Street","Errol Street","Victoria Street","Queensberry Street",0
7614,"Present","54632",-37.81162774178,144.959163012857,2025,8,9,0,0,35,"Sat",TRUE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7634,"Present","52111",-37.8115739413106,144.967661754607,2025,8,9,0,0,14,"Sat",TRUE,20151,"Russell Street between Little Bourke Street and Lonsdale Street","Russell Street","Little Bourke Street","Lonsdale Street",1
7512,"Present","62646",-37.8125616058443,144.972772117523,2025,8,8,23,59,54,"Fri",FALSE,20091,"Little Collins Street between Spring Street and Exhibition Street","Little Collins Street","Spring Street","Exhibition Street",1
7428,"Present","60840",-37.8146509508469,144.973264059629,2025,8,8,23,59,54,"Fri",FALSE,20121,"Flinders Lane between Spring Street and Exhibition Street","Flinders Lane","Spring Street","Exhibition Street",1
